age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
-0.7543568476997249,4,-0.10922473518810388,11,-2.4326634670892524,0,10,0,4,0,0.15565886611337373,-0.7187224319591772,-0.6599163367579799,39,1
-0.5887669434241164,4,0.176135388443248,15,-0.15294541867986605,4,3,5,4,1,0.044374774419926655,0.3780737014518797,0.7763434926656267,39,1
2.2262614292612293,4,-1.2387802098893126,8,-0.15294541867986605,5,4,1,4,1,-0.1124346275117492,0.19527434588337025,1.4566770960768096,39,0
0.4875674343673392,4,-0.19689669770000046,11,1.366866613593058,2,0,4,4,0,0.06460824563691712,0.5608730570203894,-0.13076797854928254,39,0
0.5703623865051437,4,-1.0087173345339733,7,0.9869136055248271,4,12,4,4,0,-0.3097109718774064,-0.7187224319591772,-0.6599163367579799,39,0
-0.5059719912863121,5,0.1365120085931086,9,-3.1925694832257143,0,1,1,1,1,0.0747249812454119,1.1092711237259174,1.9102328316842638,39,1
-1.1683316083887463,8,1.244660488694858,10,-0.15294541867986605,4,10,0,4,1,-0.1377264665329875,-0.7187224319591772,-0.13076797854928254,39,1
-0.7543568476997249,6,-0.2439980682113389,9,-0.15294541867986605,0,3,4,4,1,0.05954987783266928,-0.17032436525364886,-0.9622868271629501,39,0
0.23918257795392667,0,-0.35581895523180046,11,-0.15294541867986605,5,12,0,4,0,-0.0694385011756448,0.012474990314860818,-0.7355089593592223,33,0
-1.002741704113138,4,0.4745072158250861,11,-0.15294541867986605,4,14,1,4,0,0.19106744074310683,1.2920704792944275,-1.793805675776617,39,1
-0.5887669434241164,7,0.52228659082304,11,-2.052710459021021,2,4,0,4,1,-0.04161747825228303,1.2920704792944275,-0.886694204561707,39,1
-1.251126560526551,4,0.4097478166991031,7,1.7468196216612892,4,13,1,4,1,-0.0011505358183021054,0.743672412588899,0.625158247463142,26,0
-0.9199467519753337,4,2.71135369436556,9,-0.15294541867986605,4,1,4,4,1,-0.11749299531599704,1.1092711237259174,-0.6599163367579799,39,1
0.3219775300917307,4,-0.07847523758925391,0,0.227007589388365,2,7,3,2,0,-0.31224015577953035,-0.5359230763906677,1.8346402090830214,39,1
-0.9199467519753337,4,0.12236365026212016,11,-0.15294541867986605,4,0,5,4,0,0.044374774419926655,-0.7187224319591772,-0.13076797854928254,39,0
-1.1683316083887463,4,0.02963656606325318,15,-0.15294541867986605,5,8,0,4,0,-0.3021234201710351,0.19527434588337025,-0.13076797854928254,36,1
-0.09199723059729091,0,-0.6816599349757761,15,0.9869136055248271,2,3,0,0,0,-0.021384007035292567,0.3780737014518797,-0.13076797854928254,39,0
-1.085536656250942,4,-0.695279848633373,7,-0.15294541867986605,4,4,1,1,1,0.06713742953904059,-0.5359230763906677,-0.13076797854928254,39,1
-1.251126560526551,0,-0.9096489142544097,9,0.9869136055248271,4,10,4,2,0,0.034258038811430976,-0.9015217875276869,-0.13076797854928254,39,1
2.557441237812447,4,-1.4201264687504949,14,0.606960597456596,2,4,4,4,1,-0.21866035140094933,0.3780737014518797,-0.13076797854928254,39,0
-0.8371517998375294,6,-0.4643295850529048,11,-0.15294541867986605,2,4,0,4,1,0.05702069393054581,-0.3531237208221583,-0.8111015819604647,29,1
-0.5887669434241164,6,-0.06627115683017704,11,-0.15294541867986605,4,4,3,2,0,0.003907831985945734,0.3780737014518797,-0.2819532237517673,39,1
-0.5887669434241164,0,-0.7920350771350725,15,1.7468196216612892,4,4,3,1,0,-0.20854361579245412,-0.7187224319591772,-0.8111015819604647,39,0
0.07359267367831762,0,1.7684987198389517,8,-0.15294541867986605,4,5,1,4,1,-0.286948316758292,-0.5359230763906677,-0.13076797854928254,28,0
-0.5059719912863121,4,-0.5660801113162851,12,-0.15294541867986605,4,4,0,4,1,-0.14784320214148272,-0.7187224319591772,-0.13076797854928254,39,0
1.2327220036075779,4,0.03802188625801072,4,-0.15294541867986605,4,12,1,4,1,-0.2667148455413016,0.5608730570203894,0.625158247463142,39,0
0.7359522907807522,4,0.3435725846745998,12,0.227007589388365,4,13,1,4,1,0.029199671007183136,-0.5359230763906677,-1.113472072365435,39,0
-0.7543568476997249,4,1.0783699176982233,9,-0.15294541867986605,4,4,0,1,0,-0.018854823133169097,0.012474990314860818,0.3227877570581725,39,0
-0.9199467519753337,4,-1.3656667554285364,11,-0.15294541867986605,0,3,1,4,1,-0.29706505236678726,-1.0843211430961963,-0.13076797854928254,39,0
-1.251126560526551,1,-0.062352689723708846,11,-1.6727574509527903,4,3,1,4,1,-0.1301389148266162,-0.9015217875276869,-0.13076797854928254,39,0
0.8187472429185563,4,-0.7571976113081005,11,2.12677262972952,2,10,1,4,0,-0.1958976962818354,0.012474990314860818,-0.13076797854928254,39,0
-1.3339215126643549,4,-0.4850685458199631,11,1.7468196216612892,2,3,3,4,0,-0.1200221792181214,0.3780737014518797,2.363788567291719,39,1
0.4875674343673392,2,-0.023068312116877134,15,-0.15294541867986605,2,6,1,1,1,-0.3400611787028921,-0.3531237208221583,-0.886694204561707,6,0
1.2327220036075779,4,0.13058943998943898,11,-0.15294541867986605,4,3,3,2,0,-0.2313062709115685,-0.7187224319591772,-0.13076797854928254,39,0
0.8187472429185563,4,-1.0285489657674731,13,-0.15294541867986605,2,8,1,4,1,0.06713742953904059,0.9264717681574083,1.3810844734755672,39,0
0.4047724822295352,4,1.570022877036517,11,-0.15294541867986605,2,1,1,4,1,0.003907831985945734,0.743672412588899,-0.13076797854928254,13,0
-0.6715618955619206,4,0.12402874951601357,11,0.9869136055248271,4,13,5,3,0,0.05196232612629797,-0.5359230763906677,-1.113472072365435,0,1
0.5703623865051437,7,0.2060573217422587,15,-0.15294541867986605,4,8,4,3,1,0.011495383692317045,0.012474990314860818,-0.13076797854928254,39,0
0.3219775300917307,4,0.15361168057171687,11,1.7468196216612892,0,8,5,4,1,-0.3223568913880256,-0.17032436525364886,2.212603322089234,39,1
-0.6715618955619206,4,-0.8078684760283846,7,0.227007589388365,4,3,3,4,1,0.14807131440700244,0.19527434588337025,0.7007508700643843,39,1
-0.5887669434241164,7,-1.1484959359731042,11,-0.15294541867986605,4,0,1,2,0,-0.2793607650519207,-0.3531237208221583,2.5149738124942034,29,1
-0.9199467519753337,4,-1.8807008989008454,15,1.7468196216612892,2,13,1,4,1,-0.29706505236678726,-1.0843211430961963,-0.13076797854928254,39,1
0.3219775300917307,4,-1.4742272385207154,11,-0.15294541867986605,4,10,2,1,1,-0.3223568913880256,0.012474990314860818,-0.13076797854928254,39,1
-0.09199723059729091,4,-0.030835451750309138,4,0.9869136055248271,0,1,4,2,1,-0.10231789190325441,-0.7187224319591772,-0.13076797854928254,39,0
-1.1683316083887463,5,0.0931596040665845,7,-0.15294541867986605,0,11,3,4,0,-0.17819340896696842,0.19527434588337025,-0.7355089593592223,39,0
0.9843371471941653,4,-1.2824117927338547,11,-0.15294541867986605,3,8,3,4,0,-0.18831014457546363,0.3780737014518797,-1.113472072365435,39,0
0.8187472429185563,4,-0.6574611571961364,1,-0.15294541867986605,4,10,3,4,1,-0.3071817879752825,0.012474990314860818,1.7590475864817792,39,1
0.07359267367831762,2,-0.16801171243934254,9,-2.052710459021021,2,10,0,2,1,-0.15290156994573056,-1.0843211430961963,-0.13076797854928254,39,1
1.0671320993319693,4,-0.12085051800271453,3,-0.15294541867986605,2,4,1,4,1,0.20624254415585036,0.012474990314860818,-0.13076797854928254,39,1
-0.2575871348728994,4,-0.753149525696838,15,0.9869136055248271,2,1,1,4,0,0.13542539489638328,0.3780737014518797,-0.13076797854928254,39,1
-0.7543568476997249,2,-0.7374656866167502,11,-0.15294541867986605,2,6,0,4,0,-0.2768315811497973,0.012474990314860818,1.4566770960768096,39,0
-0.42317703914850785,2,1.307874436417526,15,-0.15294541867986605,2,6,0,4,0,-0.2616564777370542,-0.17032436525364886,0.4739730022606572,39,0
-1.1683316083887463,4,-1.0608538854238525,8,2.12677262972952,4,1,3,4,1,0.07978334904965974,1.1092711237259174,-0.13076797854928254,39,0
0.9015421950563608,0,0.1883494398565397,10,0.606960597456596,4,12,1,1,0,-0.21613116749882588,0.19527434588337025,0.3227877570581725,27,1
-0.42317703914850785,5,2.8800272517195635,0,0.9869136055248271,4,10,1,2,1,-0.22371871920519718,0.3780737014518797,-0.13076797854928254,9,0
-0.9199467519753337,4,-0.7896321494692738,11,-0.15294541867986605,4,8,3,2,0,-0.27430239724767336,-0.5359230763906677,-0.13076797854928254,10,0
0.07359267367831762,4,-0.29751056938287856,7,0.227007589388365,2,14,0,4,1,-0.10737625970750225,0.743672412588899,0.7763434926656267,33,0
1.3983119078831863,4,1.2833565977030088,5,-0.15294541867986605,2,5,1,4,0,-0.2768315811497973,0.012474990314860818,-1.113472072365435,22,1
-0.8371517998375294,4,-1.4177235410846962,11,-0.15294541867986605,4,10,0,1,0,0.09748763636452673,0.19527434588337025,-0.13076797854928254,39,0
-0.2575871348728994,4,-0.14162936138663273,11,0.227007589388365,4,1,1,4,0,-0.04667584605653087,-0.7187224319591772,-0.7355089593592223,39,1
1.3983119078831863,4,-0.512487844911026,11,-2.8126164751574834,4,1,3,4,1,0.08990008465815452,0.743672412588899,-0.13076797854928254,31,0
0.7359522907807522,4,0.8464126180420468,5,0.606960597456596,4,1,5,4,1,6.023365519040605,-1.0843211430961963,-0.13076797854928254,5,1
-1.3339215126643549,7,-0.38779484329908726,15,0.9869136055248271,4,5,3,4,1,-0.11749299531599704,-1.0843211430961963,0.7763434926656267,0,0
-1.1683316083887463,4,-0.8126344487431221,9,0.9869136055248271,0,1,1,2,0,-0.2768315811497973,0.19527434588337025,-0.13076797854928254,39,0
-0.7543568476997249,4,3.1959972837907564,11,-0.15294541867986605,4,12,0,2,0,-0.2818899489540446,1.1092711237259174,0.3227877570581725,39,0
-0.7543568476997249,4,2.5340156384987806,11,-3.1925694832257143,2,4,1,4,1,-0.21107279969457804,-0.9015217875276869,-0.13076797854928254,39,1
-1.1683316083887463,4,-1.3353061133440687,11,-0.15294541867986605,3,0,4,1,0,-0.16807667335847318,0.5608730570203894,2.9685295481016585,39,0
-0.17479218273509492,4,-0.5077418135047185,11,-0.15294541867986605,2,7,0,4,0,-0.011267271426797785,0.012474990314860818,-2.0205835435803445,39,0
-0.009202278459486384,4,2.510863779411709,11,-0.15294541867986605,0,10,0,4,1,-0.09725952409900657,0.5608730570203894,-0.13076797854928254,39,0
-0.009202278459486384,4,0.435103190367675,6,-2.8126164751574834,2,12,0,4,0,-0.23383545481369242,-0.7187224319591772,-0.13076797854928254,39,0
0.6531573386429477,4,0.15055068972773272,0,1.366866613593058,2,8,3,4,0,-0.04161747825228303,-0.17032436525364886,-0.13076797854928254,0,1
2.3090563813990337,4,0.21724439577141247,11,-0.15294541867986605,4,4,0,1,1,-0.2540689260306829,1.1092711237259174,-0.13076797854928254,39,0
1.5639018121587953,4,-1.2471854713925004,15,-0.15294541867986605,2,1,1,4,1,-0.14531401823935924,-0.3531237208221583,-0.13076797854928254,39,0
1.3155169557453823,0,-0.5623112040230408,11,0.606960597456596,4,10,3,4,0,-0.19336851237971148,-0.5359230763906677,-0.13076797854928254,39,0
0.23918257795392667,7,-0.2864132312416594,0,-2.8126164751574834,4,0,3,4,1,-0.07196768507776827,0.3780737014518797,-0.13076797854928254,19,0
1.3983119078831863,4,-0.13502878829634773,2,-2.4326634670892524,3,12,2,4,1,0.011495383692317045,-0.3531237208221583,-0.13076797854928254,39,1
0.6531573386429477,4,0.15932486543687271,12,0.606960597456596,0,8,3,2,0,-0.15543075384785449,0.3780737014518797,-0.13076797854928254,39,0
0.9015421950563608,4,-0.06777672561663173,11,-0.15294541867986605,0,3,1,4,0,-0.07702605288201611,0.19527434588337025,1.6078623412792943,39,0
0.8187472429185563,4,-0.2269582201580202,11,-0.15294541867986605,4,1,0,4,1,-0.15037238604360664,0.012474990314860818,-0.13076797854928254,39,0
-0.7543568476997249,4,0.7887224127544509,11,-0.15294541867986605,4,7,5,4,0,-0.1630183055542258,0.3780737014518797,-0.9622868271629501,39,0
-0.6715618955619206,2,-1.2666382177658326,11,-0.15294541867986605,4,3,1,4,0,-0.16807667335847318,-0.7187224319591772,-1.491435185371647,39,0
0.3219775300917307,4,0.3673226830145678,15,-0.15294541867986605,0,0,2,4,1,-0.24395219042218763,-0.3531237208221583,-0.13076797854928254,26,1
1.6466967642965993,5,1.9773938962959912,12,-0.15294541867986605,3,14,4,1,0,0.16324641781974505,0.9264717681574083,-0.13076797854928254,39,0
-0.2575871348728994,0,-0.3410723576479161,4,-0.9128514348163281,2,7,1,3,0,0.09748763636452673,0.012474990314860818,1.532269718678052,39,0
-0.7543568476997249,1,3.4601498259069485,10,-3.1925694832257143,2,14,5,4,0,0.09748763636452673,1.2920704792944275,-0.13076797854928254,24,1
-1.085536656250942,4,0.1690462532964314,11,-0.15294541867986605,2,10,2,2,1,-0.13519728263086403,0.3780737014518797,-0.13076797854928254,39,0
-0.6715618955619206,4,-1.567881593561571,14,-0.15294541867986605,2,12,0,2,0,-0.2667148455413016,-0.17032436525364886,-0.5843237141567376,39,1
-0.009202278459486384,6,-0.5664589961764525,4,0.227007589388365,2,4,1,1,0,-0.2768315811497973,-0.5359230763906677,-0.886694204561707,39,0
-0.5059719912863121,4,2.4295331529805093,7,-0.15294541867986605,4,10,3,2,1,-0.04667584605653087,-0.9015217875276869,-0.13076797854928254,39,1
1.5639018121587953,4,0.5980635628565226,15,0.9869136055248271,4,8,4,4,1,-0.24901055822643503,0.3780737014518797,-0.13076797854928254,39,0
-1.085536656250942,4,1.5017936902437379,11,-0.15294541867986605,4,8,4,4,0,-0.25153974212855895,0.743672412588899,-0.13076797854928254,3,0
-0.9199467519753337,4,-1.7183487363191088,15,-0.15294541867986605,4,8,1,1,0,-0.10737625970750225,-0.17032436525364886,-0.13076797854928254,39,0
0.5703623865051437,6,-1.2307338919378625,11,-0.15294541867986605,4,5,1,4,0,0.044374774419926655,0.19527434588337025,-0.13076797854928254,39,0
-1.1683316083887463,4,-0.10490744191303843,11,-0.15294541867986605,4,14,1,4,1,-0.3097109718774064,0.012474990314860818,-1.113472072365435,39,0
0.9843371471941653,4,0.1994667193061888,15,-0.15294541867986605,4,3,0,4,0,-0.31224015577953035,-1.0843211430961963,-0.7355089593592223,39,0
1.6466967642965993,4,-0.12026224940403346,11,-0.15294541867986605,4,12,1,4,0,-0.32994444309439686,0.743672412588899,0.7763434926656267,39,0
-1.251126560526551,4,-0.3539644135478232,11,0.606960597456596,4,4,4,1,0,0.18095070513461203,1.1092711237259174,-0.13076797854928254,39,0
-0.009202278459486384,4,0.892975573225779,9,-0.15294541867986605,4,11,3,4,1,-0.0947303401968831,-1.0843211430961963,-0.13076797854928254,39,0
-1.085536656250942,7,-1.1059611250922046,9,-3.1925694832257143,2,3,5,4,1,-0.05679258166502565,1.1092711237259174,-0.13076797854928254,39,0
-0.9199467519753337,1,-0.7198475406189655,7,0.227007589388365,0,3,3,4,1,-0.18072259286909234,-0.7187224319591772,-2.096176166181587,39,1
-0.8371517998375294,4,0.47757817732328506,11,-2.8126164751574834,4,4,1,4,1,-0.3071817879752825,-0.3531237208221583,0.4739730022606572,39,0
1.149927051469774,4,-0.7684943625336182,6,0.227007589388365,4,3,0,4,0,-0.19083932847758756,-1.0843211430961963,-0.13076797854928254,39,0
-0.7543568476997249,4,-0.4773911420744654,5,-0.15294541867986605,4,1,0,2,0,0.016553751496564885,0.743672412588899,-0.13076797854928254,39,0
0.9015421950563608,4,-0.9493420886840538,10,-1.292804442884559,2,0,0,1,0,3.329784663278751,-0.17032436525364886,-0.13076797854928254,39,0
-0.8371517998375294,0,-0.13406163483749936,4,0.227007589388365,2,10,1,2,0,0.13036702709213543,1.1092711237259174,-0.13076797854928254,20,1
-0.5887669434241164,4,0.7517013736544085,0,0.9869136055248271,4,1,1,4,1,-0.30465260407315903,0.5608730570203894,-1.8693982983778599,37,0
0.5703623865051437,4,1.837904443829093,15,0.227007589388365,6,14,4,4,0,0.008966199790192676,-1.2671204986647058,-0.13076797854928254,39,0
1.9778765728478165,1,-1.5587285329922635,15,-0.15294541867986605,4,6,0,4,1,-0.31476933968165427,-0.3531237208221583,-0.13076797854928254,39,0
1.149927051469774,1,-1.1674002963646148,4,-0.15294541867986605,2,3,3,4,0,-0.018854823133169097,0.3780737014518797,-0.13076797854928254,39,1
-0.5887669434241164,4,-0.17434307786582423,1,-0.15294541867986605,4,4,4,4,1,-0.3957032245496161,-0.7187224319591772,0.7763434926656267,39,0
-0.6715618955619206,4,-1.155096509063389,12,0.9869136055248271,4,12,3,4,1,-0.2009560640860828,-0.3531237208221583,-0.13076797854928254,39,0
-0.5059719912863121,4,1.0941634339746753,11,-0.15294541867986605,5,7,5,4,0,0.03678722271355535,1.2920704792944275,-0.7355089593592223,39,1
0.6531573386429477,1,-1.3262427886626957,0,-0.15294541867986605,0,3,4,4,1,0.04184559051780229,0.19527434588337025,-0.13076797854928254,39,0
0.9015421950563608,4,-1.6202075868815338,11,-0.15294541867986605,0,3,0,4,0,4.078423098307397,0.5608730570203894,2.817344302899174,39,1
-1.1683316083887463,4,-0.97622297244751,11,-0.15294541867986605,2,12,0,4,0,-0.40581996015811134,-1.2671204986647058,-0.7355089593592223,39,0
0.4047724822295352,4,-0.2759739562786254,11,-0.15294541867986605,2,14,0,4,1,0.3023515324365548,0.3780737014518797,-0.5087310915554951,39,0
-0.42317703914850785,4,3.26000888385062,6,0.227007589388365,6,5,0,4,0,0.016553751496564885,0.012474990314860818,-0.13076797854928254,26,0
0.8187472429185563,4,0.09051738069962759,12,1.7468196216612892,2,12,4,4,0,-0.22118953530307325,0.19527434588337025,-0.13076797854928254,7,0
-1.3339215126643549,4,-1.15936394906738,11,2.12677262972952,2,9,1,4,0,2.606438067271342,-0.7187224319591772,0.7763434926656267,39,0
-0.17479218273509492,1,-1.2143620777169444,11,-0.15294541867986605,6,0,1,4,0,-0.0011505358183021054,-1.0843211430961963,1.9102328316842638,39,0
2.7230311420880557,4,0.21878984717472674,6,-0.15294541867986605,2,1,0,4,0,-0.11749299531599704,0.5608730570203894,-1.4158425627704045,39,1
-0.34038208701070355,4,0.1070387547337696,15,-0.15294541867986605,4,10,1,4,0,-0.2692440294434255,0.19527434588337025,1.2298992282730816,39,0
0.4047724822295352,4,-0.12652382025101078,11,-0.15294541867986605,6,6,3,4,0,-0.07955523678414048,0.3780737014518797,-1.5670278079728897,39,1
0.7359522907807522,4,1.2319678458792496,9,-0.15294541867986605,0,3,3,2,0,-0.07449686897989263,-0.5359230763906677,-0.13076797854928254,0,0
-0.9199467519753337,4,-0.30565659387647787,11,-0.15294541867986605,0,8,0,4,0,-0.27430239724767336,0.3780737014518797,-0.886694204561707,39,1
0.6531573386429477,4,0.06728575637883595,8,0.227007589388365,4,1,3,4,1,0.13795457879850764,0.743672412588899,-0.13076797854928254,39,0
1.3155169557453823,4,0.7061354838921697,15,1.7468196216612892,4,1,1,2,1,-0.3350028108986447,-0.9015217875276869,-0.13076797854928254,39,1
0.8187472429185563,2,-1.6968220938690708,5,0.227007589388365,4,4,1,1,0,-0.07702605288201611,0.9264717681574083,1.1543066056718394,39,0
1.3155169557453823,4,-1.387273163112294,15,-0.15294541867986605,2,10,4,4,0,0.06713742953904059,0.012474990314860818,-0.13076797854928254,39,1
0.8187472429185563,4,-0.7533090561642771,11,0.606960597456596,4,8,5,1,1,-0.17566422506484494,0.012474990314860818,-0.8111015819604647,39,0
0.23918257795392667,4,-0.9024501019112288,15,1.366866613593058,5,1,4,4,1,-0.20854361579245412,0.3780737014518797,-0.886694204561707,39,0
1.729491716434404,6,-0.36006645392736153,15,-0.15294541867986605,4,1,0,4,1,-0.24395219042218763,0.012474990314860818,-0.2819532237517673,39,0
-0.09199723059729091,4,0.14829732187515796,1,-2.052710459021021,4,4,3,4,1,-0.35270709821351126,-0.7187224319591772,-0.13076797854928254,39,1
1.5639018121587953,4,-0.4590750502816354,4,1.7468196216612892,4,14,1,4,0,-0.2818899489540446,0.3780737014518797,-0.2819532237517673,39,0
0.5703623865051437,4,0.12277244708493225,11,-0.15294541867986605,4,13,1,3,1,-0.2009560640860828,-0.5359230763906677,0.7763434926656267,39,0
-0.09199723059729091,4,-0.5516725159757084,7,-0.15294541867986605,0,7,3,4,0,-0.30465260407315903,-0.7187224319591772,-0.13076797854928254,39,0
-1.1683316083887463,6,0.2444742524323915,11,0.9869136055248271,0,4,0,4,0,-0.0011505358183021054,-0.9015217875276869,-0.13076797854928254,39,1
-1.002741704113138,7,1.310117833615886,15,0.227007589388365,0,1,1,4,0,-0.023913190937416038,0.19527434588337025,1.8346402090830214,5,0
0.23918257795392667,4,0.7019079265050386,11,-0.9128514348163281,0,14,3,4,0,-0.008738087524673416,1.1092711237259174,-1.1890646949666772,21,1
-1.251126560526551,4,-0.1285279217482122,9,-0.15294541867986605,0,3,3,4,1,-0.24395219042218763,-0.17032436525364886,-0.13076797854928254,29,1
-0.17479218273509492,4,-0.01139267603119176,4,1.366866613593058,4,14,3,4,0,0.09495845246240237,1.1092711237259174,0.625158247463142,19,0
0.4875674343673392,4,-0.16089266532988114,11,-0.15294541867986605,0,10,3,2,0,-0.008738087524673416,0.19527434588337025,-0.6599163367579799,39,0
2.1434664771234253,4,-0.42880414408510226,9,-0.15294541867986605,2,8,0,1,1,-0.2667148455413016,0.012474990314860818,0.3983803796594148,39,0
0.23918257795392667,4,0.07934027732468893,9,-0.15294541867986605,4,3,3,4,0,0.03931640661567882,-0.17032436525364886,-0.13076797854928254,39,0
1.149927051469774,4,2.5358003856032534,11,-2.052710459021021,4,3,0,4,1,-0.3628238338220065,-0.17032436525364886,-0.13076797854928254,39,0
-0.7543568476997249,4,0.4269372245656457,11,-2.4326634670892524,2,8,0,2,0,-0.1200221792181214,0.19527434588337025,-0.13076797854928254,39,1
-0.17479218273509492,0,0.1518169628130289,11,1.7468196216612892,5,1,1,1,0,-0.14531401823935924,-0.17032436525364886,-1.113472072365435,39,1
-1.3339215126643549,4,1.884926049106712,15,-0.15294541867986605,2,10,3,4,0,-0.2009560640860828,-0.17032436525364886,-0.13076797854928254,6,1
-0.5887669434241164,4,1.8382833286892606,15,0.227007589388365,3,1,2,4,0,-0.23383545481369242,0.19527434588337025,2.5905664350954467,39,0
-0.6715618955619206,4,0.5154068394147368,6,-0.15294541867986605,0,1,0,4,1,-0.35017791431138734,0.5608730570203894,0.7763434926656267,40,1
0.7359522907807522,4,-1.0151882891194643,8,-0.15294541867986605,0,10,0,4,1,0.18853825684098335,0.012474990314860818,-0.13076797854928254,39,1
0.15638762581612214,1,0.7321588913931422,1,0.9869136055248271,4,4,4,2,0,-0.16554748945634973,-0.3531237208221583,-0.7355089593592223,39,0
-0.09199723059729091,4,-1.829362000348161,11,0.227007589388365,2,0,3,4,0,-0.20854361579245412,0.012474990314860818,-0.13076797854928254,26,0
-1.4167164648021593,0,-0.5039928475199038,11,0.227007589388365,4,1,1,3,1,0.1683047856239929,0.743672412588899,-0.13076797854928254,39,1
1.481106860020991,4,-0.6824177046961111,0,-0.15294541867986605,2,10,1,4,1,-0.1377264665329875,0.9264717681574083,-1.0378794497641926,5,0
-0.8371517998375294,1,1.5564328753415646,8,-0.9128514348163281,4,11,4,4,1,-0.22371871920519718,-0.3531237208221583,-0.5087310915554951,0,0
-0.09199723059729091,2,-1.597165404990826,7,0.9869136055248271,4,8,5,1,0,-0.20348524798820672,0.5608730570203894,0.3227877570581725,26,0
-1.3339215126643549,4,-0.4198106139832337,9,0.227007589388365,0,1,1,1,0,-0.1200221792181214,0.012474990314860818,-0.13076797854928254,30,0
1.2327220036075779,4,1.2206810653079467,9,-0.15294541867986605,2,12,5,1,1,0.06460824563691712,0.9264717681574083,-1.2646573175679197,39,1
-0.6715618955619206,4,2.667891612642672,8,-0.15294541867986605,6,1,1,4,1,-0.22371871920519718,0.19527434588337025,0.3227877570581725,39,1
-0.7543568476997249,4,-1.1052232966802995,9,-0.15294541867986605,0,8,0,4,0,-0.07955523678414048,0.5608730570203894,-1.0378794497641926,39,0
-1.3339215126643549,4,-0.45030087457249546,7,-0.15294541867986605,4,4,5,4,0,-0.29706505236678726,0.012474990314860818,0.5495656248618996,0,0
-1.002741704113138,2,-1.2791912714224318,11,-0.15294541867986605,2,10,3,4,1,0.1430129466027546,-0.3531237208221583,1.305491850874324,39,0
0.6531573386429477,0,-0.7943582395671517,10,-0.15294541867986605,3,12,0,4,0,-0.13266809872873966,0.9264717681574083,-0.13076797854928254,39,0
0.9843371471941653,4,-0.4123924472473242,0,-0.15294541867986605,2,6,3,4,0,-0.2641856616391781,-1.0843211430961963,-0.13076797854928254,39,1
1.6466967642965993,4,0.21440275932015662,9,2.12677262972952,4,1,0,4,1,-0.19842688018395888,0.19527434588337025,1.4566770960768096,39,0
1.8950816207100125,7,1.552534349543526,11,-0.15294541867986605,3,14,3,4,0,-0.17566422506484494,0.012474990314860818,0.09600988925444459,39,0
0.5703623865051437,4,2.9235690986761718,15,0.606960597456596,4,3,3,3,0,0.024141303202936195,0.3780737014518797,-0.13076797854928254,39,0
2.971415998501469,4,-0.13925634568347886,11,1.7468196216612892,0,10,5,4,1,0.046903958322050125,-0.3531237208221583,0.7763434926656267,39,0
-1.085536656250942,4,-0.49635532639126606,11,-0.15294541867986605,2,0,1,4,0,-0.31982770748590167,0.9264717681574083,-0.13076797854928254,39,0
1.2327220036075779,4,-1.41934875772173,1,-0.15294541867986605,4,3,5,4,1,-0.21613116749882588,0.19527434588337025,0.4739730022606572,39,1
1.5639018121587953,0,-1.7450202363440515,9,-0.15294541867986605,0,4,3,2,1,0.06207906173479275,0.012474990314860818,1.532269718678052,39,0
1.3983119078831863,4,1.0789083330258293,1,-0.15294541867986605,0,13,1,4,1,-0.1706058572605971,-1.0843211430961963,-0.13076797854928254,39,0
1.3983119078831863,4,0.15911548169835926,11,-0.15294541867986605,2,8,1,4,0,-0.3223568913880256,0.19527434588337025,-0.13076797854928254,39,0
-1.085536656250942,4,0.04222950233671219,9,-0.15294541867986605,4,3,0,2,1,-0.22877708700944457,-0.17032436525364886,-0.13076797854928254,39,0
1.3155169557453823,7,-1.7215194043594573,7,-2.8126164751574834,2,3,1,2,1,-0.2464813743243111,-0.3531237208221583,-1.4158425627704045,27,1
1.3983119078831863,0,0.281295878448135,9,-0.15294541867986605,2,8,1,4,0,1.3721963230349248,-0.17032436525364886,-0.13076797854928254,39,1
-0.2575871348728994,2,-0.40925169116962057,11,-1.6727574509527903,4,6,3,4,0,-0.27430239724767336,-0.9015217875276869,-0.7355089593592223,39,0
-0.6715618955619206,4,-0.059720437010966756,15,1.7468196216612892,4,12,0,4,0,-0.09725952409900657,0.012474990314860818,-0.13076797854928254,39,0
-0.9199467519753337,5,0.4778573556413032,11,-0.15294541867986605,4,10,4,4,0,0.034258038811430976,1.2920704792944275,0.7007508700643843,39,0
-1.1683316083887463,7,0.6487344275768067,11,-0.15294541867986605,2,12,5,2,0,-0.1301389148266162,0.743672412588899,1.532269718678052,39,0
1.149927051469774,1,-0.9507379802741442,11,0.9869136055248271,4,13,0,4,0,-0.2616564777370542,-0.5359230763906677,-0.13076797854928254,39,0
1.729491716434404,0,1.1682852774084793,10,-0.15294541867986605,2,12,3,4,0,-0.32994444309439686,0.012474990314860818,1.9102328316842638,0,0
0.23918257795392667,4,1.8548645266486923,11,1.7468196216612892,4,8,0,4,1,-0.18831014457546363,0.3780737014518797,0.3983803796594148,39,0
-1.3339215126643549,4,-0.2753258637546551,11,-0.15294541867986605,4,10,2,4,0,-0.3248860752901495,0.19527434588337025,-0.13076797854928254,39,0
